code,name,theme,source,freq,lastupdate,status
PNADCA_PCT1529OCFRUF,"Jovens ocupados e frequentando escola, (Brasil e Grandes Regiões)",Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT1529OCFRUF_1517,Jovens ocupados e frequentando escola :15 a 17 anos (Brasil e Grandes Regiões),Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT1529OCFRUF_1824,Jovens ocupados e frequentando escola :18 a 24 anos (Brasil e Grandes Regiões),Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT1529OCFRUF_2529,Jovens ocupados e frequentando escola :25 a 29 anos (Brasil e Grandes Regiões),Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT1529OCFRUF_BRA,Jovens ocupados e frequentando escola - Brancos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT1529OCFRUF_HOM,Jovens ocupados e frequentando escola - homem ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT1529OCFRUF_MUL,Jovens ocupados e frequentando escola - mulher ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT1529OCFRUF_NEG,Jovens ocupados e frequentando escola - Pardos/Pretos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT1529OCNFUF,Jovens ocupados e não frequentando escola (Brasil e Grandes Regiões),Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT1529OCNFUF_1517,Jovens ocupados e não frequentando escola :15 a 17 anos (Brasil e Grandes Regiões),Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT1529OCNFUF_1824,Jovens ocupados e não frequentando escola :18 a 24 anos (Brasil e Grandes Regiões),Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT1529OCNFUF_2529,Jovens ocupados e não frequentando escola :25 a 29 anos (Brasil e Grandes Regiões),Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT1529OCNFUF_BRA,Jovens ocupados e não frequentando escola - Brancos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT1529OCNFUF_HOM,Jovens ocupados e não frequentando escola - homem ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT1529OCNFUF_MUL,Jovens ocupados e não frequentando escola - mulher ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT1529OCNFUF_NEG,Jovens ocupados e não frequentando escola - Pardos/Pretos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT25FMEUF,Pessoas que não completaram o ensino médio,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT25FMEUF_BRA,"Porcentagem de pessoas que completaram o ensino fundamental, mas não o médio - Brancos",Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT25FMEUF_HOM,"Porcentagem de pessoas que completaram o ensino fundamental, mas não o médio - homem ",Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT25FMEUF_MUL,"Porcentagem de pessoas que completaram o ensino fundamental, mas não o médio - mulher ",Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT25FMEUF_NEG,"Porcentagem de pessoas que completaram o ensino fundamental, mas não o médio - Pardos/Pretos",Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT25MSPUF,Pessoas que não completaram o ensino superior,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT25MSPUF_BRA,Porcentagem de pessoas que  completaram o ensino médio  mas não o superior - Brancos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT25MSPUF_HOM,Porcentagem de pessoas que  completaram o ensino médio  mas não o superior - homem ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT25MSPUF_MUL,Porcentagem de pessoas que  completaram o ensino médio  mas não o superior - mulher ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT25MSPUF_NEG,Porcentagem de pessoas que  completaram o ensino médio  mas não o superior - Pardos/Pretos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT25SFUUF,Pessoas que não completaram o ensino fundamental,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT25SFUUF_BRA,Porcentagem de pessoas que não completaram o ensino fundamental  - Brancos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT25SFUUF_HOM,Porcentagem de pessoas que não completaram o ensino fundamental  - homem ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT25SFUUF_MUL,Porcentagem de pessoas que não completaram o ensino fundamental  - mulher ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT25SFUUF_NEG,Porcentagem de pessoas que não completaram o ensino fundamental  - Pardos/Pretos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT25SUPUF,Pessoas com o ensino superior completo,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT25SUPUF_BRA,Porcentagem de pessoas que completaram o ensino superior  - Brancos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCT25SUPUF_NEG,Porcentagem de pessoas que completaram o ensino superior  - Pardos/Pretos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCTEMDCDISTUF,"Estudantes de especialização, mestrado e doutorado em cursos a distância (Brasil e Grandes Regiões)",Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCTRPUEUF,Estudantes na rede pública de ensino,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_PCTSPGCDISTUF,Estudantes do ensino superior em cursos a distância (Brasil e Grandes Regiões),Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXA15MUF,Taxa de analfabetismo - pessoas com 15 anos ou mais,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXA15MUF_15M,Taxa de analfabetismo - pessoas com 15 anos ou mais,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXA15MUF_18M,Taxa de analfabetismo - pessoas com 18 anos ou mais,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXA15MUF_25M,Taxa de analfabetismo - pessoas com 25 anos ou mais,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXA15MUF_40M,Taxa de analfabetismo - pessoas com 40 anos ou mais,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXA15MUF_60M,Taxa de analfabetismo - pessoas com 60 anos ou mais,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXA15MUF_BRA,Taxa de analfabetismo - pessoas com 15 anos ou mais - Brancos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXA15MUF_HOM,Taxa de analfabetismo - pessoas com 15 anos ou mais - homem ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXA15MUF_MUL,Taxa de analfabetismo - pessoas com 15 anos ou mais - mulher ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXA15MUF_NEG,Taxa de analfabetismo - pessoas com 15 anos ou mais - Pardos/Pretos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXE00_05UF,Crianças de 0 a 5 anos que frequenta creche ou escola,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXE00_05UF_BRA,Porcentagem de crianças de 0 a 5 anos que frequenta creche ou escola - Brancos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXE00_05UF_HOM,Porcentagem de crianças de 0 a 5 anos que frequenta creche ou escola - homem ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXE00_05UF_MUL,Porcentagem de crianças de 0 a 5 anos que frequenta creche ou escola - mulher ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXE00_05UF_NEG,Porcentagem de crianças de 0 a 5 anos que frequenta creche ou escola - Pardos/Pretos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXE06_14UF,Taxa de escolarização: 6-14 anos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXE06_14UF_BRA,Taxa de escolarização: 6-14 anos - Brancos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXE06_14UF_HOM,Taxa de escolarização: 6-14 anos - homem ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXE06_14UF_MUL,Taxa de escolarização: 6-14 anos - mulher ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXE06_14UF_NEG,Taxa de escolarização: 6-14 anos - Pardos/Pretos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXE15_17UF,Taxa de escolarização: 15-17 anos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXE15_17UF_BRA,Taxa de escolarização: 15-17 anos - Brancos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXE15_17UF_HOM,Taxa de escolarização: 15-17 anos - homem ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXE15_17UF_MUL,Taxa de escolarização: 15-17 anos - mulher ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXE15_17UF_NEG,Taxa de escolarização: 15-17 anos - Pardos/Pretos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXE18_24UF,Taxa de escolarização: 18-24 anos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXE18_24UF_BRA,Taxa de escolarização: 18-24 anos - Brancos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXE18_24UF_HOM,Taxa de escolarização: 18-24 anos - homem ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXE18_24UF_MUL,Taxa de escolarização: 18-24 anos - mulher ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXE18_24UF_NEG,Taxa de escolarização: 18-24 anos - Pardos/Pretos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXE25_UF,Taxa de escolarização: 25 anos ou mais,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXE25_UF_BRA,Taxa de escolarização: 25 anos ou mais - Brancos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXE25_UF_HOM,Taxa de escolarização: 25 anos ou mais - homem ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXE25_UF_MUL,Taxa de escolarização: 25 anos ou mais - mulher ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXE25_UF_NEG,Taxa de escolarização: 25 anos ou mais - Pardos/Pretos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXETOTUF,Taxa de escolarização da população,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXETOTUF_BRA,Taxa de escolarização da população - Brancos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXETOTUF_HOM,Taxa de escolarização da população - homem ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXETOTUF_MUL,Taxa de escolarização da população - mulher ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXETOTUF_NEG,Taxa de escolarização da população - Pardos/Pretos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXFEL06_10FUF,Taxa ajustada de frequência escolar líquida: 6 a 10 anos nos anos iniciais do ensino fundamental,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXFEL06_10FUF_BRA,Taxa ajustada de frequência escolar líquida: 6-14 anos no ensino Fundamental - Brancos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXFEL06_10FUF_HOM,Taxa ajustada de frequência escolar líquida: 6 a 10 anos nos anos iniciais do ensino fundamental - homem ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXFEL06_10FUF_MUL,Taxa ajustada de frequência escolar líquida: 6 a 10 anos nos anos iniciais do ensino fundamental - mulher ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXFEL06_10FUF_NEG,Taxa ajustada de frequência escolar líquida: 6-14 anos no ensino Fundamental - Pardos/Pretos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXFEL06_14FUF,Taxa ajustada de frequência escolar líquida: 6-14 anos no ensino Fundamental,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXFEL06_14FUF_BRA,Taxa ajustada de frequência escolar líquida: 6 a 10 anos nos anos iniciais do ensino fundamental - Brancos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXFEL06_14FUF_HOM,Taxa ajustada de frequência escolar líquida: 6-14 anos no ensino Fundamental - homem ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXFEL06_14FUF_MUL,Taxa ajustada de frequência escolar líquida: 6-14 anos no ensino Fundamental - mulher ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXFEL06_14FUF_NEG,Taxa ajustada de frequência escolar líquida: 6 a 10 anos nos anos iniciais do ensino fundamental - Pardos/Pretos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXFEL11_14FUF,Taxa ajustada de frequência escolar líquida: 11 a 14 anos nos anos finais do ensino fundamental,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXFEL11_14FUF_BRA,Taxa ajustada de frequência escolar líquida: 11 a 14 anos nos anos finais do ensino fundamental - Brancos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXFEL11_14FUF_HOM,Taxa ajustada de frequência escolar líquida: 11 a 14 anos nos anos finais do ensino fundamental - homem ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXFEL11_14FUF_MUL,Taxa ajustada de frequência escolar líquida: 11 a 14 anos nos anos finais do ensino fundamental - mulher ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXFEL11_14FUF_NEG,Taxa ajustada de frequência escolar líquida: 11 a 14 anos nos anos finais do ensino fundamental - Pardos/Pretos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXFEL15_17MUF,Taxa ajustada de frequência escolar líquida:15 a 17 anos no ensino médio,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXFEL15_17MUF_BRA,Taxa ajustada de frequência escolar líquida:15 a 17 anos no ensino médio - Brancos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXFEL15_17MUF_HOM,Taxa ajustada de frequência escolar líquida:15 a 17 anos no ensino médio - homem ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXFEL15_17MUF_MUL,Taxa ajustada de frequência escolar líquida:15 a 17 anos no ensino médio - mulher ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXFEL15_17MUF_NEG,Taxa ajustada de frequência escolar líquida:15 a 17 anos no ensino médio - Pardos/Pretos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXFEL18_24SUF,Taxa ajustada de frequência escolar líquida: 18 a 24 no ensino superior,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXFEL18_24SUF_BRA,Taxa ajustada de frequência escolar líquida: 18 a 24 no ensino superior - Brancos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXFEL18_24SUF_HOM,Taxa ajustada de frequência escolar líquida: 18 a 24 no ensino superior - homem ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXFEL18_24SUF_MUL,Taxa ajustada de frequência escolar líquida: 18 a 24 no ensino superior - mulher ,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXFEL18_24SUF_NEG,Taxa ajustada de frequência escolar líquida: 18 a 24 no ensino superior - Pardos/Pretos,Social,IBGE/PNAD Contínua,Yearly,2025-06-14,
PNADCA_TXPIUF,Taxa de pobreza internacional (SIS/IBGE),Social,IBGE/PNAD Contínua,Yearly,2024-12-09,
PNADCA_TXPIUF_BRA,Taxa de pobreza internacional - brancos (Brasil),Social,IBGE/PNAD Contínua,Yearly,2025-05-08,
PNADCA_TXPIUF_HOM,Taxa de pobreza internacional - homem (Brasil),Social,IBGE/PNAD Contínua,Yearly,2025-05-08,
PNADCA_TXPIUF_MUL,Taxa de pobreza internacional - mulher (Brasil),Social,IBGE/PNAD Contínua,Yearly,2025-05-08,
PNADCA_TXPIUF_PRT,Taxa de pobreza internacional - pretos/pardos (Brasil),Social,IBGE/PNAD Contínua,Yearly,2025-05-08,
PNADCA_TXPIUF_RUR,Taxa de pobreza internacional - rural (Brasil),Social,IBGE/PNAD Contínua,Yearly,2025-05-08,
PNADCA_TXPIUF_URB,Taxa de pobreza intenacional - urbano (Brasil),Social,IBGE/PNAD Contínua,Yearly,2025-05-08,
PNADCA_TXPNUF,Taxa de pobreza nacional (SIS/IBGE),Social,IBGE/PNAD Contínua,Yearly,2024-12-09,
PNADCA_TXPNUF_BRA,Taxa de pobreza nacional - brancos (Brasil),Social,IBGE/PNAD Contínua,Yearly,2025-05-08,
PNADCA_TXPNUF_HOM,Taxa de pobreza nacional - homem (Brasil),Social,IBGE/PNAD Contínua,Yearly,2025-05-08,
PNADCA_TXPNUF_MUL,Taxa de pobreza nacional - mulher (Brasil),Social,IBGE/PNAD Contínua,Yearly,2025-05-08,
PNADCA_TXPNUF_PRT,Taxa de pobreza nacional - pretos/pardos (Brasil),Social,IBGE/PNAD Contínua,Yearly,2025-05-08,
PNADCA_TXPNUF_RUR,Taxa de pobreza nacional - rural (Brasil),Social,IBGE/PNAD Contínua,Yearly,2025-05-08,
PNADCA_TXPNUF_URB,Taxa de pobreza nacional - urbano (Brasil),Social,IBGE/PNAD Contínua,Yearly,2025-05-08,
PNAD_IAGRV,Domicílios com insegurança alimentar grave,Social,IBGE/PNAD Contínua,Decennial,2024-06-20,
PNAD_IALEV,Domicílios com insegurança alimentar leve,Social,IBGE/PNAD Contínua,Decennial,2024-06-20,
PNAD_IAMOD,Domicílios com insegurança alimentar moderada,Social,IBGE/PNAD Contínua,Decennial,2024-06-20,
PNAD_IATOT,Domicílios com insegurança alimentar,Social,IBGE/PNAD Contínua,Decennial,2024-06-20,
PNAD_SATOT,Domicílios com segurança alimentar,Social,IBGE/PNAD Contínua,Decennial,2024-06-20,
PNADCT_MHETPUF,Média de horas trabalhadas.trabalho principal.efetivo,Social,IBGE/PNAD Contínua,Quarterly,2025-05-16,
PNADCT_MHETPUF_1417,Média de horas trabalhadas.trabalho principal.efetivo - 14 a 17 anos,Social,IBGE/PNAD Contínua,Quarterly,2025-05-16,
PNADCT_MHETPUF_1824,Média de horas trabalhadas.trabalho principal.efetivo - 18 a 24 anos,Social,IBGE/PNAD Contínua,Quarterly,2025-05-16,
PNADCT_MHETPUF_2539,Média de horas trabalhadas.trabalho principal.efetivo - 25 a 39 anos,Social,IBGE/PNAD Contínua,Quarterly,2025-05-16,
PNADCT_MHETPUF_4059,Média de horas trabalhadas.trabalho principal.efetivo - 40 a 59 anos,Social,IBGE/PNAD Contínua,Quarterly,2025-05-16,
PNADCT_MHETPUF_60M,Média de horas trabalhadas.trabalho principal.efetivo - mais de 60 anos,Social,IBGE/PNAD Contínua,Quarterly,2025-05-16,
PNADCT_MHETPUF_BRA,Média de horas trabalhadas.trabalho principal.efetivo - cor branca,Social,IBGE/PNAD Contínua,Quarterly,2025-05-16,
PNADCT_MHETPUF_EFC,Média de horas trabalhadas.trabalho principal.efetivo - ensino fundamental completo ou equivalente,Social,IBGE/PNAD Contínua,Quarterly,2025-05-16,
PNADCT_MHETPUF_EFI,Média de horas trabalhadas.trabalho principal.efetivo - ensino fundamental incompleto ou equivalente,Social,IBGE/PNAD Contínua,Quarterly,2025-05-16,
PNADCT_MHETPUF_EMC,Média de horas trabalhadas.trabalho principal.efetivo - ensino médio completo ou equivalente,Social,IBGE/PNAD Contínua,Quarterly,2025-05-16,
PNADCT_MHETPUF_EMI,Média de horas trabalhadas.trabalho principal.efetivo - ensino médio incompleto ou equivalente,Social,IBGE/PNAD Contínua,Quarterly,2025-05-16,
PNADCT_MHETPUF_ESC,Média de horas trabalhadas.trabalho principal.efetivo - ensino superior completo ou equivalente,Social,IBGE/PNAD Contínua,Quarterly,2025-05-16,
PNADCT_MHETPUF_ESI,Média de horas trabalhadas.trabalho principal.efetivo - ensino superior incompleto ou equivalente,Social,IBGE/PNAD Contínua,Quarterly,2025-05-16,
PNADCT_MHETPUF_HOM,Média de horas trabalhadas.trabalho principal.efetivo - homem,Social,IBGE/PNAD Contínua,Quarterly,2025-05-16,
PNADCT_MHETPUF_MUL,Média de horas trabalhadas.trabalho principal.efetivo - mulher,Social,IBGE/PNAD Contínua,Quarterly,2025-05-16,
PNADCT_MHETPUF_NEG,Média de horas trabalhadas.trabalho principal.efetivo - cor negra,Social,IBGE/PNAD Contínua,Quarterly,2025-05-16,
PNADCT_MHETPUF_PRD,Média de horas trabalhadas.trabalho principal.efetivo - cor parda,Social,IBGE/PNAD Contínua,Quarterly,2025-05-16,
